hour, t(sec), P1 (kW), Q1 (kvar), P2 (kW), Q2 (kvar), P3 (kW), Q3 (kvar)
0, 45.87079, -1817.74, -896.394, -1821.66, -1101.91, -1641.69, -1002.65
0, 45.87080, -1818.94, -897.438, -1822.86, -1102.96, -1642.89, -1003.7
0, 45.87081, -1814.97, -894.019, -1818.95, -1099.51, -1638.97, -1000.31
0, 45.87082, -1816.69, -895.486, -1820.62, -1101, -1640.65, -1001.75
0, 45.87083, -1815.99, -894.883, -1819.93, -1100.39, -1639.96, -1001.16
0, 45.87085, -1818.16, -896.76, -1822.08, -1102.28, -1642.11, -1003.02
0, 45.87086, -1818.33, -896.916, -1822.26, -1102.43, -1642.29, -1003.18
0, 45.87088, -1816.71, -895.515, -1820.66, -1101.02, -1640.68, -1001.79
0, 45.87090, -1818.09, -896.698, -1822.01, -1102.21, -1642.04, -1002.96
0, 45.87091, -1820.9, -899.135, -1824.8, -1104.66, -1644.83, -1005.38
0, 45.87093, -1827.03, -904.445, -1830.88, -1110, -1650.91, -1010.66
0, 45.87094, -1824.07, -901.911, -1828, -1107.43, -1648.02, -1008.17
0, 45.87096, -1829.16, -906.297, -1833, -1111.85, -1653.03, -1012.51
0, 45.87109, -1815.1, -894.131, -1819.07, -1099.62, -1639.1, -1000.41
0, 45.87112, -1828, -905.294, -1831.86, -1110.84, -1651.89, -1011.52
0, 45.87113, -1826, -903.582, -1829.91, -1109.11, -1649.93, -1009.83
