hour, t(sec), P1 (kW), Q1 (kvar), P2 (kW), Q2 (kvar), P3 (kW), Q3 (kvar),t(sec),Load Shifting Algorithm
0,139.72055,-1832.09,-908.861,-1835.94,-1114.42,-1655.97,-1015.07,641.53795,5324
0,140.10126,-1837.75,-913.776,-1841.55,-1119.35,-1661.58,-1019.96,643.4415,5340.88
0,140.37541,-1834.18,-910.703,-1838.06,-1116.24,-1658.08,-1016.94,644.81225,5330.32
0,140.66354,-1837.73,-913.769,-1841.54,-1119.34,-1661.58,-1019.96,646.2529,5340.85
0,141.04675,-1834.75,-911.198,-1838.62,-1116.74,-1658.65,-1017.43,648.16895,5332.02
0,141.36841,-1837.34,-913.436,-1841.17,-1119,-1661.2,-1019.63,649.77725,5339.71
0,141.69939,-1836.3,-912.54,-1840.15,-1118.09,-1660.18,-1018.76,651.43215,5336.63
0,142.13539,-1833.52,-910.128,-1837.4,-1115.67,-1657.42,-1016.36,653.61215,5328.34
0,142.49249,-1828.34,-905.63,-1832.26,-1111.15,-1652.28,-1011.89,655.39765,5312.88
0,142.91122,-1827.68,-905.042,-1831.58,-1110.57,-1651.6,-1011.28,657.4913,5310.86
0,143.18642,-1835.75,-912.047,-1839.58,-1117.61,-1659.61,-1018.26,658.8673,5334.94
0,143.53539,-1836.26,-912.502,-1840.1,-1118.06,-1660.13,-1018.71,660.61215,5336.49
0,143.78972,-1834.52,-910.995,-1838.39,-1116.54,-1658.41,-1017.22,661.8838,5331.32
0,144.08638,-1833.29,-909.925,-1837.16,-1115.47,-1657.19,-1016.15,663.3671,5327.64
0,144.46362,-1834.17,-910.677,-1838.02,-1116.23,-1658.05,-1016.89,665.2533,5330.24
0,144.71904,-1825.64,-903.268,-1829.55,-1108.79,-1649.57,-1009.52,666.5304,5304.76
0,144.97702,-1839.89,-915.651,-1843.7,-1121.23,-1663.73,-1021.84,667.8203,5347.32
0,145.36632,-1833.33,-909.976,-1837.23,-1115.5,-1657.26,-1016.23,669.7668,5327.82
0,145.78575,-1834.52,-910.98,-1838.36,-1116.53,-1658.39,-1017.19,671.86395,5331.27
0,146.14124,-1829.02,-906.228,-1832.94,-1111.75,-1652.97,-1012.49,673.6414,5314.93
0,146.39447,-1837.48,-913.56,-1841.31,-1119.13,-1661.34,-1019.76,674.90755,5340.13
0,146.82838,-1834.74,-911.19,-1838.61,-1116.73,-1658.64,-1017.42,677.0771,5331.99
0,147.23868,-1825.99,-903.577,-1829.9,-1109.1,-1649.93,-1009.83,679.1286,5305.82
0,147.6483,-1839.23,-915.078,-1843.04,-1120.65,-1663.07,-1021.27,681.1767,5345.34
0,147.90555,-1825.44,-903.106,-1829.36,-1108.62,-1649.39,-1009.36,682.46295,5304.19
0,148.23454,-1836.99,-913.125,-1840.81,-1118.69,-1660.84,-1019.33,684.1079,5338.64
0,148.61621,-1838.65,-914.583,-1842.48,-1120.15,-1662.51,-1020.78,686.01625,5343.64
0,148.83527,-1831.04,-907.971,-1834.93,-1113.51,-1654.96,-1014.21,687.11155,5320.93
0,149.086,-1832.8,-909.482,-1836.65,-1115.03,-1656.68,-1015.7,688.3652,5326.13
0,149.43898,-1837.66,-913.701,-1841.46,-1119.28,-1661.5,-1019.89,690.1301,5340.62
0,149.77612,-1833.19,-909.846,-1837.08,-1115.38,-1657.1,-1016.09,691.8158,5327.37
0,150.08403,-1837.46,-913.533,-1841.27,-1119.1,-1661.31,-1019.72,693.35535,5340.04
0,150.43292,-1829.79,-906.88,-1833.68,-1112.41,-1653.71,-1013.12,695.0998,5317.18
0,150.82793,-1828.38,-905.648,-1832.27,-1111.18,-1652.3,-1011.89,697.07485,5312.95
0,151.19479,-1834.88,-911.273,-1838.69,-1116.85,-1658.72,-1017.46,698.90915,5332.29
0,151.68806,-1834.49,-910.964,-1838.35,-1116.51,-1658.38,-1017.19,701.3755,5331.22
0,152.07156,-1833.6,-910.191,-1837.47,-1115.74,-1657.49,-1016.42,703.293,5328.56
0,152.50922,-1833.7,-910.275,-1837.56,-1115.82,-1657.59,-1016.5,705.4813,5328.85
0,152.80681,-1835.82,-912.11,-1839.65,-1117.67,-1659.68,-1018.32,706.96925,5335.15
0,153.08942,-1836.76,-912.934,-1840.6,-1118.49,-1660.63,-1019.14,708.3823,5337.99
0,153.34297,-1825.65,-903.285,-1829.57,-1108.8,-1649.59,-1009.54,709.65005,5304.81
0,153.68831,-1826.16,-903.71,-1830.05,-1109.24,-1650.08,-1009.95,711.37675,5306.29
0,154.11948,-1836.76,-912.925,-1840.59,-1118.49,-1660.61,-1019.13,713.5326,5337.96
0,154.54683,-1829.68,-906.784,-1833.57,-1112.32,-1653.6,-1013.02,715.66935,5316.85
0,154.93967,-1830.54,-907.522,-1834.41,-1113.07,-1654.44,-1013.75,717.63355,5319.39
0,155.24171,-1826.27,-903.824,-1830.19,-1109.34,-1650.21,-1010.09,719.14375,5306.67
0,155.54294,-1830.5,-907.472,-1834.35,-1113.03,-1654.38,-1013.68,720.6499,5319.23
0,155.83553,-1833.01,-909.664,-1836.86,-1115.22,-1656.89,-1015.88,722.11285,5326.76
0,156.07071,-1826.65,-904.168,-1830.59,-1109.68,-1650.61,-1010.44,723.28875,5307.85
0,156.27898,-1825.46,-903.107,-1829.36,-1108.63,-1649.39,-1009.36,724.3301,5304.21
0,156.50375,-1836.75,-912.915,-1840.58,-1118.48,-1660.6,-1019.12,725.45395,5337.93
0,156.9482,-1825.49,-903.142,-1829.4,-1108.66,-1649.43,-1009.39,727.6762,5304.32
0,157.21463,-1831.06,-907.949,-1834.89,-1113.51,-1654.92,-1014.15,729.00835,5320.87
0,157.55772,-1828.61,-905.853,-1832.51,-1111.38,-1652.53,-1012.1,730.7238,5313.65
0,157.93033,-1836.44,-912.654,-1840.28,-1118.22,-1660.3,-1018.86,732.58685,5337.02
0,158.17906,-1832.53,-909.273,-1836.42,-1114.81,-1656.45,-1015.52,733.8305,5325.4
0,158.61942,-1832.19,-908.963,-1836.06,-1114.51,-1656.09,-1015.19,736.0323,5324.34
0,158.9632,-1830.81,-907.767,-1834.7,-1113.3,-1654.72,-1014,737.7512,5320.23
0,159.41518,-1829.96,-907.02,-1833.84,-1112.56,-1653.87,-1013.26,740.0111,5317.67
0,159.82922,-1824.26,-902.086,-1828.2,-1107.59,-1648.23,-1008.36,742.0813,5300.69
0,160.1535,-1833.15,-909.788,-1837,-1115.35,-1657.03,-1016,743.7027,5327.18
0,160.47893,-1826.72,-904.231,-1830.66,-1109.74,-1650.68,-1010.5,745.32985,5308.06
0,160.79695,-1834.36,-910.839,-1838.2,-1116.4,-1658.23,-1017.05,746.91995,5330.79
0,161.13736,-1832.96,-909.639,-1836.84,-1115.18,-1656.86,-1015.87,748.622,5326.66
0,161.46463,-1827.8,-905.158,-1831.72,-1110.68,-1651.74,-1011.42,750.25835,5311.26
0,161.84596,-1823.92,-901.785,-1827.85,-1107.3,-1647.88,-1008.05,752.165,5299.65
0,162.16896,-1827.15,-904.561,-1831.02,-1110.1,-1651.05,-1010.79,753.78,5309.22
0,162.47884,-1829.31,-906.44,-1833.17,-1111.99,-1653.2,-1012.66,755.3294,5315.68
0,162.80609,-1832.2,-908.955,-1836.05,-1114.51,-1656.08,-1015.17,756.96565,5324.33
0,163.05168,-1829.66,-906.764,-1833.55,-1112.3,-1653.58,-1013.01,758.1936,5316.79
0,163.47597,-1828.29,-905.568,-1832.18,-1111.1,-1652.21,-1011.81,760.31505,5312.68
0,163.93947,-1833.63,-910.19,-1837.45,-1115.76,-1657.48,-1016.39,762.63255,5328.56
0,164.32471,-1825.31,-902.983,-1829.22,-1108.5,-1649.25,-1009.23,764.55875,5303.78
0,164.62129,-1822.08,-900.183,-1826.02,-1105.69,-1646.04,-1006.45,766.04165,5294.14
0,164.95888,-1823.25,-901.178,-1827.15,-1106.7,-1647.17,-1007.42,767.7296,5297.57
0,165.15843,-1821.07,-899.297,-1825,-1104.81,-1645.02,-1005.56,768.72735,5291.09
0,165.3764,-1828.58,-905.809,-1832.45,-1111.35,-1652.48,-1012.04,769.8172,5313.51
0,165.6881,-1832.28,-909.017,-1836.11,-1114.57,-1656.15,-1015.23,771.3757,5324.54
0,166.06645,-1832.54,-909.263,-1836.4,-1114.81,-1656.43,-1015.49,773.26745,5325.37
0,166.53661,-1830.45,-907.455,-1834.34,-1112.99,-1654.37,-1013.69,775.61825,5319.16
0,166.94386,-1821.11,-899.336,-1825.04,-1104.85,-1645.07,-1005.6,777.6545,5291.22
0,167.35779,-1824.78,-902.501,-1828.66,-1108.04,-1648.69,-1008.73,779.72415,5302.13
0,167.71927,-1820.81,-899.084,-1824.76,-1104.59,-1644.78,-1005.36,781.53155,5290.35
0,168.1073,-1827.2,-904.591,-1831.05,-1110.15,-1651.08,-1010.8,783.4717,5309.33
0,168.45163,-1832.8,-909.469,-1836.63,-1115.04,-1656.66,-1015.67,785.19335,5326.09
0,168.73926,-1824.43,-902.216,-1828.34,-1107.73,-1648.37,-1008.47,786.6315,5301.14
0,168.95401,-1823.64,-901.524,-1827.55,-1107.05,-1647.57,-1007.78,787.70525,5298.76
0,169.26793,-1819.04,-897.546,-1823,-1103.04,-1643.02,-1003.83,789.27485,5285.06
0,169.60309,-1819.46,-897.892,-1823.38,-1103.41,-1643.41,-1004.15,790.95065,5286.25
0,170.04771,-1832.84,-909.506,-1836.68,-1115.07,-1656.71,-1015.72,793.17375,5326.23
0,170.48682,-1828.44,-905.718,-1832.36,-1111.24,-1652.38,-1011.97,795.3693,5313.18
0,170.9315,-1823.88,-901.753,-1827.82,-1107.26,-1647.84,-1008.02,797.5927,5299.54
0,171.22925,-1819.51,-897.958,-1823.47,-1103.46,-1643.49,-1004.24,799.08145,5286.47
0,171.67673,-1828.6,-905.823,-1832.47,-1111.37,-1652.49,-1012.05,801.31885,5313.56
0,171.95729,-1829.01,-906.193,-1832.89,-1111.73,-1652.92,-1012.43,802.72165,5314.82
0,172.36784,-1832.32,-909.059,-1836.16,-1114.62,-1656.19,-1015.27,804.7744,5324.67
0,172.70482,-1828.9,-906.111,-1832.81,-1111.64,-1652.83,-1012.36,806.4593,5314.54
0,173.07568,-1824.49,-902.278,-1828.42,-1107.79,-1648.44,-1008.54,808.3136,5301.35
0,173.45584,-1821.19,-899.412,-1825.13,-1104.92,-1645.16,-1005.68,810.2144,5291.48
0,173.8022,-1828.9,-906.088,-1832.77,-1111.63,-1652.8,-1012.32,811.9462,5314.47
0,174.16516,-1828.62,-905.85,-1832.5,-1111.39,-1652.53,-1012.09,813.761,5313.65
0,174.53351,-1820.04,-898.407,-1823.98,-1103.91,-1644,-1004.67,815.60275,5288.02
0,174.92619,-1818.18,-896.792,-1822.13,-1102.3,-1642.15,-1003.06,817.56615,5282.46
0,175.33119,-1819.62,-898.023,-1823.53,-1103.54,-1643.56,-1004.28,819.59115,5286.71
0,175.61774,-1817.18,-895.926,-1821.13,-1101.43,-1641.16,-1002.2,821.0239,5279.47
0,175.90691,-1822.03,-900.105,-1825.91,-1105.64,-1645.94,-1006.34,822.46975,5293.88
0,176.19191,-1823.62,-901.499,-1827.52,-1107.03,-1647.54,-1007.74,823.89475,5298.68
0,176.58405,-1824.7,-902.437,-1828.59,-1107.97,-1648.62,-1008.68,825.85545,5301.91
0,176.9024,-1817.54,-896.235,-1821.48,-1101.74,-1641.51,-1002.51,827.4472,5280.53
0,177.145,-1817.56,-896.245,-1821.49,-1101.75,-1641.52,-1002.51,828.6602,5280.57
0,177.38371,-1825.13,-902.806,-1829.01,-1108.34,-1649.04,-1009.05,829.85375,5303.18
0,177.79048,-1819.33,-897.801,-1823.29,-1103.3,-1643.31,-1004.09,831.8876,5285.93
0,178.19458,-1826.39,-903.903,-1830.27,-1109.44,-1650.3,-1010.14,833.9081,5306.96
0,178.489,-1824.31,-902.112,-1828.22,-1107.63,-1648.25,-1008.37,835.3802,5300.78
0,178.86024,-1819.71,-898.13,-1823.67,-1103.63,-1643.69,-1004.41,837.2364,5287.07
0,179.11877,-1829.92,-906.968,-1833.78,-1112.52,-1653.8,-1013.19,838.52905,5317.5
0,179.46652,-1820.16,-898.511,-1824.09,-1104.02,-1644.12,-1004.78,840.2678,5288.37
0,179.81557,-1825.25,-902.899,-1829.11,-1108.44,-1649.14,-1009.12,842.01305,5303.5
0,180.11563,-1826.64,-904.124,-1830.52,-1109.66,-1650.55,-1010.36,843.51335,5307.71
0,180.46437,-1824.72,-902.47,-1828.64,-1107.99,-1648.66,-1008.73,845.25705,5302.02
0,180.91547,-1827.83,-905.151,-1831.69,-1110.7,-1651.72,-1011.37,847.51255,5311.24
0,181.1716,-1824.88,-902.61,-1828.8,-1108.13,-1648.82,-1008.87,848.7932,5302.5
0,181.50757,-1817.96,-896.604,-1821.91,-1102.11,-1641.93,-1002.87,850.47305,5281.8
0,200.44824,-1812.48,-891.86,-1816.47,-1097.34,-1636.49,-998.165,945.1764,5265.44
0,200.80807,-1821.31,-899.492,-1825.22,-1105.02,-1645.24,-1005.74,946.97555,5291.77
0,201.17163,-1815.48,-894.468,-1819.47,-1099.95,-1639.49,-1000.77,948.79335,5274.44
0,201.49135,-1812.08,-891.509,-1816.06,-1096.99,-1636.09,-997.805,950.39195,5264.23
0,201.76805,-1812.65,-891.991,-1816.61,-1097.49,-1636.63,-998.268,951.77545,5265.89
0,202.20538,-1816.7,-895.487,-1820.62,-1101.01,-1640.64,-1001.74,953.9621,5277.96
0,202.57927,-1817.13,-895.869,-1821.06,-1101.38,-1641.09,-1002.13,955.83155,5279.28
0,202.84293,-1818.92,-897.414,-1822.83,-1102.93,-1642.86,-1003.67,957.14985,5284.61
0,203.24548,-1810.25,-889.923,-1814.23,-1095.41,-1634.26,-996.216,959.1626,5258.74
0,203.54695,-1822.9,-900.864,-1826.79,-1106.4,-1646.81,-1007.11,960.66995,5296.5
0,203.90974,-1820.79,-899.061,-1824.73,-1104.57,-1644.75,-1005.33,962.4839,5290.27
0,204.34341,-1819.45,-897.89,-1823.38,-1103.4,-1643.41,-1004.16,964.65225,5286.24
0,204.66428,-1822.29,-900.342,-1826.19,-1105.87,-1646.21,-1006.58,966.2566,5294.69
0,204.89879,-1809.93,-889.647,-1813.92,-1095.13,-1633.94,-995.943,967.42915,5257.79
0,205.17693,-1817.5,-896.187,-1821.43,-1101.7,-1641.45,-1002.45,968.81985,5280.38
0,205.4012,-1810.18,-889.858,-1814.16,-1095.34,-1634.18,-996.149,969.9412,5258.52
0,205.82515,-1820.5,-898.789,-1824.41,-1104.32,-1644.43,-1005.04,972.06095,5289.34
0,206.25517,-1817.02,-895.788,-1820.98,-1101.29,-1641,-1002.07,974.21105,5279
0,206.56862,-1822.2,-900.247,-1826.07,-1105.78,-1646.1,-1006.48,975.7783,5294.37
0,206.87074,-1818.78,-897.317,-1822.73,-1102.82,-1642.75,-1003.59,977.2889,5284.26
0,207.28717,-1822.59,-900.597,-1826.48,-1106.13,-1646.51,-1006.83,979.37105,5295.58
0,207.6819,-1817.04,-895.814,-1821.01,-1101.31,-1641.03,-1002.11,981.3447,5279.08
0,208.13943,-1817.73,-896.392,-1821.66,-1101.9,-1641.69,-1002.65,983.63235,5281.08
0,208.51614,-1810.21,-889.881,-1814.19,-1095.37,-1634.21,-996.173,985.5159,5258.61
0,208.81879,-1820.98,-899.198,-1824.88,-1104.73,-1644.9,-1005.45,987.02915,5290.76
0,209.17416,-1809.7,-889.448,-1813.69,-1094.93,-1633.71,-995.744,988.806,5257.1
0,209.49792,-1812.81,-892.114,-1816.74,-1097.62,-1636.77,-998.379,990.4248,5266.32
0,209.96776,-1814.62,-893.691,-1818.56,-1099.2,-1638.58,-999.958,992.774,5271.76
0,210.35426,-1820.84,-899.068,-1824.72,-1104.61,-1644.75,-1005.3,994.7065,5290.31
0,210.72871,-1819.22,-897.696,-1823.16,-1103.21,-1643.19,-1003.97,996.57875,5285.57
0,211.15515,-1807.77,-887.776,-1811.77,-1093.25,-1631.79,-994.077,998.71095,5251.33
0,211.38766,-1807.96,-887.924,-1811.93,-1093.41,-1631.96,-994.215,999.8735,5251.85
0,211.72005,-1820.34,-898.647,-1824.25,-1104.18,-1644.27,-1004.9,1001.53545,5288.86
0,212.14482,-1818.5,-897.071,-1822.45,-1102.58,-1642.47,-1003.34,1003.6593,5283.42
0,212.48982,-1812.76,-892.105,-1816.75,-1097.58,-1636.77,-998.409,1005.3843,5266.28
0,212.90553,-1813.24,-892.498,-1817.19,-1098,-1637.22,-998.774,1007.46285,5267.65
0,213.23442,-1817.9,-896.518,-1821.8,-1102.04,-1641.83,-1002.76,1009.1073,5281.53
0,213.50667,-1811.59,-891.097,-1815.6,-1096.57,-1635.62,-997.407,1010.46855,5262.81
0,213.76414,-1814.51,-893.592,-1818.44,-1099.1,-1638.47,-999.853,1011.7559,5271.42
0,214.19601,-1814.85,-893.89,-1818.79,-1099.4,-1638.82,-1000.16,1013.91525,5272.46
0,214.53281,-1818.82,-897.321,-1822.72,-1102.85,-1642.75,-1003.57,1015.59925,5284.29
0,214.87521,-1812.41,-891.807,-1816.41,-1097.28,-1636.43,-998.116,1017.31125,5265.25
0,215.17502,-1815.05,-894.06,-1818.98,-1099.57,-1639.01,-1000.32,1018.8103,5273.04
0,215.57823,-1809.46,-889.252,-1813.47,-1094.72,-1633.49,-995.565,1020.82635,5256.42
0,215.94772,-1813.34,-892.572,-1817.27,-1098.08,-1637.3,-998.833,1022.6738,5267.91
0,216.24631,-1811.19,-890.732,-1815.17,-1096.22,-1635.19,-997.025,1024.16675,5261.55
0,216.57552,-1819.91,-898.273,-1823.82,-1103.8,-1643.84,-1004.53,1025.8128,5287.57
0,216.96043,-1815.86,-894.784,-1819.83,-1100.28,-1639.85,-1001.07,1027.73735,5275.54
0,217.15863,-1811.35,-890.878,-1815.34,-1096.36,-1635.36,-997.181,1028.72835,5262.05
0,217.52725,-1808.14,-888.1,-1812.14,-1093.58,-1632.17,-994.406,1030.57145,5252.45
0,217.96826,-1807.51,-887.544,-1811.5,-1093.03,-1631.52,-993.841,1032.7765,5250.53
0,218.40115,-1809.67,-889.399,-1813.63,-1094.9,-1633.65,-995.677,1034.94095,5256.95
0,218.69196,-1808.38,-888.3,-1812.37,-1093.78,-1632.39,-994.597,1036.395,5253.14
0,219.04799,-1811.85,-891.284,-1815.79,-1096.79,-1635.82,-997.551,1038.17515,5263.46
0,219.31174,-1809.68,-889.423,-1813.66,-1094.91,-1633.69,-995.721,1039.4939,5257.03
0,219.79848,-1814.6,-893.658,-1818.51,-1099.18,-1638.54,-999.911,1041.9276,5271.65
0,220.12022,-1807.44,-887.484,-1811.43,-1092.96,-1631.45,-993.783,1043.5363,5250.32
0,220.5042,-1812.38,-891.732,-1816.3,-1097.25,-1636.33,-997.991,1045.4562,5265.01
0,220.80917,-1817.1,-895.828,-1821.01,-1101.35,-1641.03,-1002.08,1046.98105,5279.14
0,221.1684,-1812.27,-891.681,-1816.26,-1097.16,-1636.28,-997.983,1048.7772,5264.81
0,221.54736,-1814.95,-893.968,-1818.87,-1099.48,-1638.9,-1000.23,1050.672,5272.72
0,221.96198,-1805.23,-885.575,-1809.23,-1091.05,-1629.26,-991.882,1052.7451,5243.72
0,222.34145,-1817.14,-895.871,-1821.06,-1101.39,-1641.09,-1002.13,1054.64245,5279.29
0,222.65898,-1818.47,-897.03,-1822.39,-1102.55,-1642.42,-1003.29,1056.2301,5283.28
0,223.02734,-1809.29,-889.088,-1813.27,-1094.57,-1633.3,-995.383,1058.0719,5255.86
0,223.47581,-1811.46,-890.951,-1815.41,-1096.45,-1635.44,-997.224,1060.31425,5262.31
0,223.82773,-1806.42,-886.617,-1810.44,-1092.08,-1630.46,-992.936,1062.07385,5247.32
0,224.13795,-1813.73,-892.92,-1817.68,-1098.43,-1637.7,-999.192,1063.62495,5269.11
0,224.61107,-1816.8,-895.57,-1820.71,-1101.09,-1640.74,-1001.83,1065.99055,5278.25
0,225.05933,-1814.68,-893.759,-1818.65,-1099.26,-1638.67,-1000.04,1068.23185,5272
0,225.43932,-1812.96,-892.263,-1816.93,-1097.76,-1636.95,-998.549,1070.1318,5266.84
0,225.79436,-1812.75,-892.081,-1816.71,-1097.58,-1636.74,-998.361,1071.907,5266.2
0,226.2798,-1809.26,-889.067,-1813.26,-1094.55,-1633.28,-995.371,1074.3342,5255.8
0,226.54163,-1809.73,-889.459,-1813.7,-1094.95,-1633.72,-995.744,1075.64335,5257.15
0,226.96776,-1815.67,-894.584,-1819.58,-1100.11,-1639.6,-1000.83,1077.774,5274.85
0,227.42715,-1804.61,-885.046,-1808.62,-1090.51,-1628.65,-991.355,1080.07095,5241.88
0,227.74687,-1812.17,-891.566,-1816.12,-1097.07,-1636.14,-997.842,1081.66955,5264.43
0,228.12141,-1812.34,-891.716,-1816.29,-1097.21,-1636.32,-997.996,1083.54225,5264.95
0,228.46056,-1809.91,-889.628,-1813.9,-1095.11,-1633.92,-995.926,1085.238,5257.73
0,228.90144,-1811.28,-890.798,-1815.24,-1096.3,-1635.26,-997.075,1087.4424,5261.78
0,229.14265,-1808.53,-888.433,-1812.53,-1093.91,-1632.55,-994.736,1088.64845,5253.61
0,229.54976,-1806.09,-886.323,-1810.1,-1091.8,-1630.12,-992.631,1090.684,5246.31
0,230.01173,-1816.51,-895.324,-1820.44,-1100.84,-1640.46,-1001.59,1092.99385,5277.41
0,230.35922,-1810.99,-890.577,-1815,-1096.05,-1635.02,-996.886,1094.7313,5261.01
0,230.67577,-1813.28,-892.528,-1817.22,-1098.03,-1637.25,-998.796,1096.31405,5267.75
0,231.03229,-1811.84,-891.296,-1815.82,-1096.79,-1635.84,-997.585,1098.09665,5263.5
0,231.34068,-1813.24,-892.494,-1817.18,-1098,-1637.21,-998.766,1099.6386,5267.63
0,231.67374,-1802.51,-883.231,-1806.53,-1088.69,-1626.56,-989.545,1101.3039,5235.6
0,232.05237,-1813.22,-892.467,-1817.16,-1097.98,-1637.18,-998.737,1103.19705,5267.56
0,232.36812,-1808.39,-888.322,-1812.4,-1093.79,-1632.42,-994.635,1104.7758,5253.21
0,232.63455,-1804.23,-884.721,-1808.26,-1090.18,-1628.28,-991.041,1106.10795,5240.77
0,232.94566,-1809.53,-889.263,-1813.46,-1094.77,-1633.49,-995.528,1107.6635,5256.48
0,233.12288,-1814.13,-893.249,-1818.05,-1098.77,-1638.07,-999.504,1108.5496,5270.25
0,233.28595,-1806.72,-886.859,-1810.71,-1092.34,-1630.74,-993.161,1109.36495,5248.17
0,233.73354,-1811.99,-891.399,-1815.92,-1096.91,-1635.95,-997.658,1111.6029,5263.86
0,234.18752,-1803.07,-883.708,-1807.08,-1089.17,-1627.11,-990.02,1113.8728,5237.26
0,234.55855,-1811.24,-890.758,-1815.19,-1096.26,-1635.21,-997.036,1115.72795,5261.64
0,234.98367,-1811,-890.562,-1814.97,-1096.06,-1634.99,-996.847,1117.85355,5260.96
0,235.31906,-1813.5,-892.717,-1817.44,-1098.22,-1637.46,-998.983,1119.5305,5268.4
0,235.65659,-1805.87,-886.126,-1809.87,-1091.6,-1629.89,-992.43,1121.21815,5245.63
0,236.03734,-1808.98,-888.796,-1812.93,-1094.29,-1632.96,-995.072,1123.1219,5254.87
0,236.42902,-1803.99,-884.518,-1808.03,-1089.98,-1628.05,-990.844,1125.0803,5240.07
0,236.75864,-1805.74,-885.998,-1809.72,-1091.48,-1629.74,-992.289,1126.7284,5245.2
0,237.11057,-1802.38,-883.119,-1806.41,-1088.58,-1626.43,-989.442,1128.48805,5235.22
0,237.44768,-1808.42,-888.304,-1812.36,-1093.81,-1632.39,-994.568,1130.1736,5253.17
0,237.86919,-1804.52,-884.967,-1808.54,-1090.43,-1628.56,-991.287,1132.28115,5241.62
0,238.23624,-1812.37,-891.739,-1816.32,-1097.24,-1636.34,-998.014,1134.1164,5265.03
0,238.62115,-1814.06,-893.204,-1818,-1098.71,-1638.03,-999.473,1136.04095,5270.09
0,238.88333,-1801.82,-882.63,-1805.84,-1088.09,-1625.87,-988.948,1137.35185,5233.53
0,239.20367,-1805.46,-885.747,-1809.42,-1091.24,-1629.45,-992.03,1138.95355,5244.33
0,239.60095,-1809.07,-888.871,-1813.02,-1094.37,-1633.04,-995.145,1140.93995,5255.13
0,239.94713,-1809.23,-889.027,-1813.2,-1094.52,-1633.23,-995.316,1142.67085,5255.66
0,240.10019,-1808.65,-888.528,-1812.63,-1094.01,-1632.65,-994.822,1143.43615,5253.93
0,240.34755,-1807.6,-887.621,-1811.59,-1093.1,-1631.61,-993.919,1144.67295,5250.8
0,240.70891,-1812.65,-891.969,-1816.57,-1097.48,-1636.6,-998.227,1146.47975,5265.82
0,241.05545,-1800.98,-881.906,-1805.01,-1087.36,-1625.03,-988.225,1148.21245,5231.02
0,241.36307,-1809.35,-889.126,-1813.32,-1094.62,-1633.34,-995.409,1149.75055,5256.01
0,241.76103,-1804.56,-885.003,-1808.58,-1090.47,-1628.6,-991.326,1151.74035,5241.74
0,242.17999,-1809.25,-889.022,-1813.19,-1094.53,-1633.21,-995.291,1153.83515,5255.65
0,242.58661,-1806.47,-886.649,-1810.47,-1092.12,-1630.49,-992.958,1155.86825,5247.43
0,243.0417,-1812.24,-891.608,-1816.16,-1097.12,-1636.19,-997.864,1158.1437,5264.59
0,243.34659,-1803.59,-884.154,-1807.6,-1089.62,-1627.62,-990.465,1159.66815,5238.81
0,243.65987,-1799.68,-880.785,-1803.72,-1086.24,-1623.74,-987.117,1161.23455,5227.14
0,243.96255,-1804.45,-884.875,-1808.42,-1090.37,-1628.44,-991.156,1162.74795,5241.31
0,244.23343,-1805.16,-885.498,-1809.14,-1090.98,-1629.17,-991.796,1164.10235,5243.47
0,244.51137,-1807.12,-887.193,-1811.09,-1092.68,-1631.11,-993.479,1165.49205,5249.32
0,244.82925,-1801.09,-882.015,-1805.15,-1087.47,-1625.16,-988.352,1167.08145,5231.4
0,245.15143,-1805.41,-885.704,-1809.37,-1091.2,-1629.4,-991.984,1168.69235,5244.18
0,245.43936,-1802.47,-883.195,-1806.5,-1088.66,-1626.52,-989.516,1170.132,5235.49
0,245.79051,-1806.88,-886.977,-1810.84,-1092.47,-1630.86,-993.254,1171.88775,5248.58
0,263.35852,-1806.2,-886.405,-1810.19,-1091.89,-1630.21,-992.706,1259.7278,5246.6
0,263.64127,-1803.34,-883.945,-1807.36,-1089.41,-1627.38,-990.262,1261.14155,5238.08
0,263.95886,-1800.84,-881.786,-1804.87,-1087.25,-1624.89,-988.109,1262.7295,5230.6
0,264.26163,-1797.23,-878.672,-1801.29,-1084.12,-1621.31,-985.009,1264.24335,5219.83
0,264.57031,-1799.48,-880.593,-1803.49,-1086.07,-1623.51,-986.899,1265.78675,5226.48
0,264.85825,-1793.71,-875.643,-1797.8,-1081.08,-1617.81,-981.999,1267.22645,5209.32
0,265.33447,-1801.71,-882.516,-1805.71,-1087.99,-1625.73,-988.82,1269.60755,5233.15
0,265.7301,-1798.25,-879.547,-1802.3,-1085,-1622.32,-985.882,1271.5857,5222.87
0,266.04028,-1803.33,-883.906,-1807.3,-1089.4,-1627.33,-990.189,1273.1366,5237.96
0,266.38425,-1796.95,-878.44,-1801.03,-1083.88,-1621.04,-984.79,1274.85645,5219.02
0,266.78378,-1793.58,-875.523,-1797.65,-1080.96,-1617.67,-981.869,1276.8541,5208.9
0,267.18542,-1805.04,-885.393,-1809.02,-1090.88,-1629.04,-991.686,1278.8623,5243.1
0,267.4848,-1799.92,-880.996,-1803.97,-1086.45,-1623.99,-987.333,1280.3592,5227.88
0,267.79337,-1793.94,-875.844,-1798.03,-1081.28,-1618.05,-982.201,1281.90205,5210.02
0,268.08881,-1794.74,-876.506,-1798.78,-1081.96,-1618.8,-982.831,1283.37925,5212.32
