hour, t(sec), P1 (kW), Q1 (kvar), P2 (kW), Q2 (kvar), P3 (kW), Q3 (kvar),No Load Scheduling,t(sec),t(sec)
0,863.9726,-943.119,-236.967,-948.632,-435.183,-774.208,-340.898,2665.959,870.14923,17102.9846
0,864.02246,-948.084,-240.479,-953.588,-438.73,-779.139,-344.419,2680.811,870.19909,17103.9818
0,864.02832,-941.782,-236.028,-947.311,-434.229,-772.892,-339.965,2661.985,870.20495,17104.099
0,864.04669,-943.571,-237.289,-949.087,-435.506,-774.661,-341.223,2667.319,870.22332,17104.4664
0,864.05182,-948.785,-240.975,-954.288,-439.231,-779.835,-344.917,2682.908,870.22845,17104.569
0,864.05505,-947.62,-240.154,-953.133,-438.398,-778.684,-344.098,2679.437,870.23168,17104.6336
0,864.05682,-939.363,-234.32,-944.899,-432.503,-770.492,-338.254,2654.754,870.23345,17104.669
0,864.06055,-939.788,-234.616,-945.312,-432.806,-770.906,-338.544,2656.006,870.23718,17104.7436
0,864.07928,-950.032,-241.855,-955.526,-440.122,-781.067,-345.795,2686.625,870.25591,17105.1182
0,864.09222,-948.512,-240.785,-954.023,-439.035,-779.57,-344.731,2682.105,870.26885,17105.377
0,864.09247,-950.676,-242.315,-956.178,-440.583,-781.715,-346.263,2688.569,870.2691,17105.382
0,864.11279,-950.139,-241.936,-955.646,-440.199,-781.184,-345.885,2686.969,870.28942,17105.7884
0,864.11346,-944.039,-237.623,-949.563,-435.84,-775.133,-341.564,2668.735,870.29009,17105.8018
0,864.1178,-944.726,-238.106,-950.242,-436.331,-775.809,-342.043,2670.777,870.29443,17105.8886
0,864.14569,-940.287,-234.971,-945.817,-433.163,-771.407,-338.904,2657.511,870.32232,17106.4464
0,864.16882,-947.905,-240.351,-953.406,-438.601,-778.958,-344.289,2680.269,870.34545,17106.909
0,864.16919,-946.243,-239.18,-951.759,-437.414,-777.318,-343.122,2675.32,870.34582,17106.9164
0,864.1748,-939.411,-234.353,-944.945,-432.537,-770.538,-338.286,2654.894,870.35143,17107.0286
0,864.1756,-939.218,-234.214,-944.745,-432.4,-770.341,-338.141,2654.304,870.35223,17107.0446
0,864.2066,-943.341,-237.125,-948.855,-435.341,-774.43,-341.057,2666.626,870.38323,17107.6646
0,864.22681,-937.192,-232.786,-942.729,-430.955,-768.334,-336.714,2648.255,870.40344,17108.0688
0,864.22699,-947.337,-239.948,-952.836,-438.196,-778.392,-343.883,2678.565,870.40362,17108.0724
0,864.22772,-950.129,-241.927,-955.631,-440.191,-781.171,-345.873,2686.931,870.40435,17108.087
0,864.25409,-940.364,-235.028,-945.9,-433.217,-771.488,-338.965,2657.752,870.43072,17108.6144
0,864.25598,-940.445,-235.081,-945.969,-433.275,-771.559,-339.01,2657.973,870.43261,17108.6522
0,864.25757,-943.606,-237.312,-949.12,-435.531,-774.694,-341.246,2667.42,870.4342,17108.684
0,864.25769,-949.666,-241.598,-955.166,-439.86,-780.708,-345.541,2685.54,870.43432,17108.6864
0,864.26514,-948.965,-241.105,-954.474,-439.359,-780.019,-345.052,2683.458,870.44177,17108.8354
0,864.26837,-946.624,-239.45,-952.14,-437.687,-777.697,-343.393,2676.461,870.445,17108.9
0,864.26953,-947.282,-239.913,-952.792,-438.156,-778.346,-343.856,2678.42,870.44616,17108.9232
0,864.2948,-950.254,-242.015,-955.756,-440.281,-781.295,-345.962,2687.305,870.47143,17109.4286
0,864.31757,-946.276,-239.204,-951.794,-437.438,-777.353,-343.148,2675.423,870.4942,17109.884
0,864.32184,-941.873,-236.092,-947.4,-434.294,-772.981,-340.027,2662.254,870.49847,17109.9694
0,864.32208,-944.672,-238.066,-950.185,-436.292,-775.753,-342.002,2670.61,870.49871,17109.9742
0,864.35321,-937.511,-233.012,-943.048,-431.183,-768.652,-336.941,2649.211,870.52984,17110.5968
0,864.35321,-937.107,-232.724,-942.637,-430.894,-768.244,-336.647,2647.988,870.52984,17110.5968
0,864.36536,-938.308,-233.571,-943.835,-431.751,-769.436,-337.495,2651.579,870.54199,17110.8398
0,864.36584,-946.997,-239.707,-952.498,-437.952,-778.055,-343.643,2677.55,870.54247,17110.8494
0,864.40839,-947.369,-239.975,-952.879,-438.218,-778.433,-343.918,2678.681,870.58502,17111.7004
0,864.43921,-942.226,-236.341,-947.753,-434.546,-773.332,-340.278,2663.311,870.61584,17112.3168
0,864.47144,-945.085,-238.359,-950.597,-436.587,-776.163,-342.295,2671.845,870.64807,17112.9614
0,864.47235,-938.378,-233.624,-943.913,-431.801,-769.513,-337.554,2651.804,870.64898,17112.9796
0,864.47449,-937.64,-233.101,-943.17,-431.275,-768.775,-337.025,2649.585,870.65112,17113.0224
0,864.48047,-949.408,-241.412,-954.901,-439.676,-780.446,-345.35,2684.755,870.6571,17113.142
0,864.48468,-941.043,-235.507,-946.576,-433.702,-772.161,-339.444,2659.78,870.66131,17113.2262
0,864.4967,-940.214,-234.918,-945.739,-433.11,-771.33,-338.847,2657.283,870.67333,17113.4666
0,864.5141,-950.328,-242.064,-955.821,-440.333,-781.361,-346.005,2687.51,870.69073,17113.8146
0,864.51428,-947.412,-240.007,-952.927,-438.249,-778.479,-343.953,2678.818,870.69091,17113.8182
0,864.51715,-950.018,-241.849,-955.522,-440.112,-781.062,-345.796,2686.602,870.69378,17113.8756
0,864.52472,-937.663,-233.122,-943.207,-431.291,-768.808,-337.056,2649.678,870.70135,17114.027
0,864.53003,-946.904,-239.642,-952.405,-437.886,-777.963,-343.577,2677.272,870.70666,17114.1332
0,864.53125,-937.173,-232.775,-942.714,-430.942,-768.319,-336.706,2648.206,870.70788,17114.1576
0,864.5332,-948.082,-240.474,-953.578,-438.728,-779.13,-344.41,2680.79,870.70983,17114.1966
0,864.56134,-940.765,-235.31,-946.297,-433.503,-771.883,-339.246,2658.945,870.73797,17114.7594
0,864.56317,-943.105,-236.958,-948.621,-435.173,-774.197,-340.891,2665.923,870.7398,17114.796
0,864.5639,-941.068,-235.521,-946.593,-433.719,-772.179,-339.453,2659.84,870.74053,17114.8106
0,864.5647,-940.612,-235.198,-946.136,-433.394,-771.725,-339.128,2658.473,870.74133,17114.8266
0,864.57404,-938.81,-233.927,-944.339,-432.109,-769.937,-337.854,2653.086,870.75067,17115.0134
0,864.65002,-944.25,-237.767,-949.76,-435.99,-775.331,-341.699,2669.341,870.82665,17116.533
0,864.65173,-948.563,-240.818,-954.067,-439.072,-779.615,-344.76,2682.245,870.82836,17116.5672
0,864.65491,-940.197,-234.909,-945.731,-433.098,-771.32,-338.845,2657.248,870.83154,17116.6308
0,864.65619,-945.126,-238.386,-950.635,-436.616,-776.202,-342.321,2671.963,870.83282,17116.6564
0,864.68561,-946.172,-239.128,-951.684,-437.363,-777.244,-343.068,2675.1,870.86224,17117.2448
0,864.68719,-943.518,-237.253,-949.039,-435.468,-774.612,-341.191,2667.169,870.86382,17117.2764
0,864.70917,-942.96,-236.858,-948.48,-435.07,-774.057,-340.793,2665.497,870.8858,17117.716
0,864.70923,-938.203,-233.5,-943.737,-431.676,-769.337,-337.429,2651.277,870.88586,17117.7172
0,864.71307,-943.3,-237.095,-948.812,-435.312,-774.388,-341.026,2666.5,870.8897,17117.794
0,864.71332,-950.242,-242.005,-955.739,-440.272,-781.279,-345.948,2687.26,870.88995,17117.799
0,864.72614,-943.064,-236.934,-948.592,-435.144,-774.166,-340.875,2665.822,870.90277,17118.0554
0,864.73596,-948.783,-240.973,-954.284,-439.229,-779.831,-344.914,2682.898,870.91259,17118.2518
0,864.73822,-946.358,-239.261,-951.874,-437.496,-777.432,-343.204,2675.664,870.91485,17118.297
0,864.75909,-946.736,-239.527,-952.248,-437.766,-777.805,-343.469,2676.789,870.93572,17118.7144
0,864.78113,-945.841,-238.895,-951.356,-437.127,-776.917,-342.836,2674.114,870.95776,17119.1552
0,864.80658,-945.065,-238.346,-950.581,-436.572,-776.147,-342.285,2671.793,870.98321,17119.6642
0,864.80695,-940.988,-235.466,-946.516,-433.662,-772.102,-339.4,2659.606,870.98358,17119.6716
0,864.83105,-944.374,-237.855,-949.887,-436.079,-775.457,-341.79,2669.718,871.00768,17120.1536
0,864.8512,-946.01,-239.013,-951.522,-437.247,-777.083,-342.952,2674.615,871.02783,17120.5566
0,864.87329,-937.629,-233.096,-943.167,-431.267,-768.77,-337.026,2649.566,871.04992,17120.9984
0,864.8974,-940.525,-235.136,-946.046,-433.332,-771.636,-339.063,2658.207,871.07403,17121.4806
0,864.90332,-944.072,-237.642,-949.585,-435.863,-775.157,-341.576,2668.814,871.07995,17121.599
0,864.90393,-944.505,-237.949,-950.021,-436.172,-775.589,-341.886,2670.115,871.08056,17121.6112
0,864.92322,-944.301,-237.806,-949.819,-436.027,-775.388,-341.743,2669.508,871.09985,17121.997
0,864.92346,-938.136,-233.453,-943.672,-431.628,-769.272,-337.383,2651.08,871.10009,17122.0018
0,864.92395,-942.454,-236.498,-947.969,-434.708,-773.549,-340.428,2663.972,871.10058,17122.0116
0,864.948,-944.682,-238.074,-950.196,-436.299,-775.764,-342.01,2670.642,871.12463,17122.4926
0,864.961,-946.055,-239.045,-951.567,-437.28,-777.128,-342.984,2674.75,871.13763,17122.7526
0,864.96265,-943.047,-236.921,-948.57,-435.132,-774.146,-340.858,2665.763,871.13928,17122.7856
0,864.96753,-945.12,-238.383,-950.633,-436.612,-776.198,-342.32,2671.951,871.14416,17122.8832
0,864.96765,-945.794,-238.861,-951.307,-437.093,-776.869,-342.8,2673.97,871.14428,17122.8856
0,864.992,-941.142,-235.575,-946.671,-433.772,-772.256,-339.51,2660.069,871.16863,17123.3726
0,865.01239,-943.562,-237.281,-949.077,-435.499,-774.651,-341.215,2667.29,871.18902,17123.7804
0,865.03204,-944.027,-237.611,-949.544,-435.831,-775.115,-341.547,2668.686,871.20867,17124.1734
0,865.03394,-949.673,-241.603,-955.173,-439.865,-780.716,-345.546,2685.562,871.21057,17124.2114
0,865.03436,-946.559,-239.404,-952.076,-437.64,-777.633,-343.348,2676.268,871.21099,17124.2198
0,865.03564,-942.273,-236.374,-947.798,-434.579,-773.378,-340.31,2663.449,871.21227,17124.2454
0,865.03711,-946.611,-239.437,-952.118,-437.677,-777.676,-343.375,2676.405,871.21374,17124.2748
0,865.03894,-944.616,-238.029,-950.134,-436.252,-775.702,-341.968,2670.452,871.21557,17124.3114
0,865.04108,-946.189,-239.14,-951.7,-437.375,-777.26,-343.079,2675.149,871.21771,17124.3542
0,865.09344,-943.681,-237.368,-949.202,-435.584,-774.774,-341.306,2667.657,871.27007,17125.4014
0,865.10541,-936.321,-232.173,-941.861,-430.335,-767.471,-336.1,2645.653,871.28204,17125.6408
0,865.11377,-943.649,-237.341,-949.158,-435.561,-774.733,-341.271,2667.54,871.2904,17125.808
0,865.12372,-941.281,-235.672,-946.806,-433.871,-772.391,-339.605,2660.478,871.30035,17126.007
0,865.13318,-938.91,-233.998,-944.44,-432.18,-770.037,-337.926,2653.387,871.30981,17126.1962
0,865.13721,-945.107,-238.372,-950.615,-436.603,-776.182,-342.306,2671.904,871.31384,17126.2768
0,865.13965,-937.749,-233.181,-943.287,-431.353,-768.889,-337.11,2649.925,871.31628,17126.3256
0,865.14178,-937.461,-232.974,-942.991,-431.147,-768.596,-336.897,2649.048,871.31841,17126.3682
0,865.14471,-938.442,-233.666,-943.969,-431.846,-769.569,-337.59,2651.98,871.32134,17126.4268
0,865.20642,-946.721,-239.513,-952.224,-437.755,-777.782,-343.448,2676.727,871.38305,17127.661
0,865.2077,-939.479,-234.402,-945.014,-432.586,-770.607,-338.335,2655.1,871.38433,17127.6866
0,865.21301,-947.209,-239.858,-952.711,-438.104,-778.267,-343.795,2678.187,871.38964,17127.7928
0,865.21362,-948.638,-240.872,-954.145,-439.125,-779.692,-344.817,2682.475,871.39025,17127.805
0,865.21625,-943.886,-237.514,-949.41,-435.731,-774.98,-341.454,2668.276,871.39288,17127.8576
0,865.22955,-949.012,-241.135,-954.514,-439.393,-780.06,-345.078,2683.586,871.40618,17128.1236
0,865.23248,-941.905,-236.115,-947.435,-434.317,-773.015,-340.053,2662.355,871.40911,17128.1822
0,865.25909,-942.901,-236.815,-948.419,-435.027,-773.996,-340.749,2665.316,871.43572,17128.7144
0,865.26379,-946.377,-239.271,-951.885,-437.509,-777.445,-343.21,2675.707,871.44042,17128.8084
0,865.26703,-940.955,-235.443,-946.484,-433.638,-772.07,-339.378,2659.509,871.44366,17128.8732
0,865.2998,-936.717,-232.451,-942.253,-430.617,-767.861,-336.376,2646.831,871.47643,17129.5286
0,865.3009,-946.316,-239.225,-951.817,-437.466,-777.378,-343.159,2675.511,871.47753,17129.5506
0,865.30212,-947.098,-239.783,-952.609,-438.025,-778.163,-343.725,2677.87,871.47875,17129.575
0,865.32617,-941.502,-235.83,-947.03,-434.029,-772.613,-339.766,2661.145,871.5028,17130.056
0,865.34174,-948.285,-240.62,-953.786,-438.873,-779.336,-344.559,2681.407,871.51837,17130.3674
0,865.36133,-940.861,-235.378,-946.393,-433.572,-771.979,-339.314,2659.233,871.53796,17130.7592
0,865.36145,-938.543,-233.739,-944.073,-431.918,-769.672,-337.666,2652.288,871.53808,17130.7616
0,878.90558,-924.495,-224.304,-928.108,-423.791,-753.534,-327.224,2606.137,885.08221,17401.6442
0,878.90869,-924.326,-224.193,-927.961,-423.67,-753.385,-327.127,2605.672,885.08532,17401.7064
0,878.9621,-936.021,-232.429,-939.571,-431.989,-764.966,-335.332,2640.558,885.13873,17402.7746
0,878.96295,-935.239,-231.883,-938.808,-431.433,-764.202,-334.798,2638.249,885.13958,17402.7916
0,878.96436,-927.688,-226.563,-931.31,-426.059,-756.724,-329.497,2615.722,885.14099,17402.8198
0,878.97357,-936.241,-232.587,-939.794,-432.146,-765.187,-335.491,2641.222,885.1502,17403.004
0,878.97363,-936.089,-232.483,-939.653,-432.038,-765.044,-335.395,2640.786,885.15026,17403.0052
0,879.02356,-934.302,-231.223,-937.879,-430.766,-763.275,-334.14,2635.456,885.20019,17404.0038
0,879.0293,-923.334,-223.5,-926.986,-422.966,-752.412,-326.444,2602.732,885.20593,17404.1186
0,879.04767,-931.948,-229.558,-935.527,-429.089,-760.932,-332.471,2628.407,885.2243,17404.486
0,879.05334,-934.578,-231.415,-938.147,-430.962,-763.544,-334.328,2636.269,885.22997,17404.5994
0,879.05597,-926.414,-225.667,-930.045,-425.154,-755.462,-328.602,2611.921,885.2326,17404.652
0,879.0578,-935.381,-231.979,-938.938,-431.533,-764.334,-334.885,2638.653,885.23443,17404.6886
0,879.06152,-927.729,-226.592,-931.351,-426.088,-756.765,-329.525,2615.845,885.23815,17404.763
0,879.08197,-936.1,-232.487,-939.653,-432.046,-765.047,-335.392,2640.8,885.2586,17405.172
0,879.09393,-932.906,-230.239,-936.493,-429.772,-761.893,-333.159,2631.292,885.27056,17405.4112
0,879.09406,-923.46,-223.588,-927.11,-423.055,-752.536,-326.531,2603.106,885.27069,17405.4138
0,879.11377,-925.117,-224.749,-928.744,-424.231,-754.167,-327.679,2608.028,885.2904,17405.808
0,879.1145,-929.457,-227.804,-933.055,-427.317,-758.466,-330.725,2620.978,885.29113,17405.8226
0,879.11914,-930.082,-228.246,-933.681,-427.762,-759.09,-331.169,2622.853,885.29577,17405.9154
0,879.15106,-932.811,-230.169,-936.391,-429.703,-761.792,-333.085,2630.994,885.32769,17406.5538
0,879.17065,-930.843,-228.784,-934.44,-428.303,-759.846,-331.707,2625.129,885.34728,17406.9456
0,879.17139,-922.92,-223.207,-926.571,-422.671,-751.998,-326.149,2601.489,885.34802,17406.9604
0,879.17639,-923.32,-223.485,-926.96,-422.955,-752.387,-326.42,2602.667,885.35302,17407.0604
0,879.17676,-927.004,-226.077,-930.618,-425.573,-756.036,-329.002,2613.658,885.35339,17407.0678
0,879.20752,-926.811,-225.943,-930.431,-425.436,-755.849,-328.872,2613.091,885.38415,17407.683
0,879.22882,-931.516,-229.255,-935.101,-428.781,-760.507,-332.171,2627.124,885.40545,17408.109
0,879.22894,-925.714,-225.173,-929.346,-424.656,-754.766,-328.108,2609.826,885.40557,17408.1114
0,879.229,-928.171,-226.899,-931.779,-426.402,-757.194,-329.823,2617.144,885.40563,17408.1126
0,879.25543,-931.016,-228.903,-934.606,-428.426,-760.013,-331.822,2625.635,885.43206,17408.6412
0,879.25684,-934.488,-231.351,-938.057,-430.897,-763.454,-334.264,2635.999,885.43347,17408.6694
0,879.25922,-931.717,-229.4,-935.31,-428.925,-760.713,-332.322,2627.74,885.43585,17408.717
0,879.25952,-930.836,-228.779,-934.432,-428.298,-759.839,-331.701,2625.107,885.43615,17408.723
0,879.26709,-935.802,-232.278,-939.361,-431.834,-764.755,-335.187,2639.918,885.44372,17408.8744
0,879.27161,-935.228,-231.876,-938.798,-431.425,-764.192,-334.79,2638.218,885.44824,17408.9648
0,879.27258,-930.784,-228.743,-934.385,-428.261,-759.79,-331.669,2624.959,885.44921,17408.9842
0,879.29645,-930.812,-228.761,-934.407,-428.281,-759.814,-331.682,2625.033,885.47308,17409.4616
0,879.31799,-934.098,-231.076,-937.669,-430.62,-763.067,-333.989,2634.834,885.49462,17409.8924
0,879.32269,-934.867,-231.62,-938.437,-431.168,-763.832,-334.534,2637.136,885.49932,17409.9864
0,879.32312,-934.641,-231.461,-938.213,-431.007,-763.609,-334.376,2636.463,885.49975,17409.995
0,879.3551,-930.591,-228.607,-934.192,-428.124,-759.598,-331.532,2624.381,885.53173,17410.6346
0,879.35529,-933.18,-230.43,-936.758,-429.966,-762.159,-333.345,2632.097,885.53192,17410.6384
0,879.36676,-936.04,-232.447,-939.6,-432.003,-764.993,-335.357,2640.633,885.54339,17410.8678
0,879.36719,-929.104,-227.561,-932.717,-427.066,-758.127,-330.491,2619.948,885.54382,17410.8764
0,879.41071,-928.121,-226.866,-931.734,-426.367,-757.148,-329.793,2617.003,885.58734,17411.7468
0,879.44128,-932.009,-229.603,-935.592,-429.133,-760.997,-332.519,2628.598,885.61791,17412.3582
0,879.47229,-927.283,-226.277,-930.905,-425.772,-756.321,-329.209,2614.509,885.64892,17412.9784
0,879.47357,-922.321,-222.785,-925.973,-422.246,-751.402,-325.726,2599.696,885.6502,17413.004
0,879.47534,-924.517,-224.327,-928.148,-423.806,-753.573,-327.258,2606.238,885.65197,17413.0394
0,879.48212,-923.357,-223.512,-926.999,-422.982,-752.426,-326.448,2602.782,885.65875,17413.175
0,879.48541,-933.186,-230.43,-936.755,-429.97,-762.158,-333.34,2632.099,885.66204,17413.2408
0,879.49762,-928.533,-227.157,-932.147,-426.66,-757.559,-330.087,2618.239,885.67425,17413.485
0,879.51508,-923.359,-223.515,-927.005,-422.983,-752.431,-326.454,2602.795,885.69171,17413.8342
0,879.51514,-928.278,-226.973,-931.883,-426.478,-757.298,-329.896,2617.459,885.69177,17413.8354
0,879.51801,-923.974,-223.948,-927.616,-423.42,-753.04,-326.885,2604.63,885.69464,17413.8928
0,879.52563,-928.062,-226.821,-931.669,-426.324,-757.084,-329.745,2616.815,885.70226,17414.0452
0,879.53149,-927.536,-226.453,-931.152,-425.951,-756.568,-329.381,2615.256,885.70812,17414.1624
0,879.53223,-932.698,-230.088,-936.276,-429.623,-761.678,-333.002,2630.652,885.70886,17414.1772
0,879.53412,-930.522,-228.557,-934.121,-428.075,-759.528,-331.481,2624.171,885.71075,17414.215
0,879.56213,-922.186,-222.691,-925.842,-422.15,-751.271,-325.635,2599.299,885.73876,17414.7752
0,879.5639,-925.511,-225.025,-929.134,-424.511,-754.556,-327.954,2609.201,885.74053,17414.8106
0,879.56482,-927.517,-226.439,-931.13,-425.937,-756.546,-329.365,2615.193,885.74145,17414.829
0,879.56592,-934.438,-231.315,-938.003,-430.862,-763.401,-334.224,2635.842,885.74255,17414.851
0,879.57501,-934.671,-231.482,-938.243,-431.028,-763.639,-334.397,2636.553,885.75164,17415.0328
0,879.65131,-924.292,-224.174,-927.938,-423.646,-753.361,-327.115,2605.591,885.82794,17416.5588
0,879.65277,-923.63,-223.704,-927.269,-423.175,-752.696,-326.639,2603.595,885.8294,17416.588
0,879.65588,-925.081,-224.724,-928.709,-424.206,-754.132,-327.655,2607.922,885.83251,17416.6502
0,879.6571,-932.956,-230.269,-936.529,-429.806,-761.931,-333.18,2631.416,885.83373,17416.6746
0,879.69098,-935.124,-231.801,-938.691,-431.351,-764.086,-334.713,2637.901,885.86761,17417.3522
0,879.69122,-933.871,-230.918,-937.449,-430.458,-762.847,-333.835,2634.167,885.86785,17417.357
0,879.71155,-926.136,-225.47,-929.768,-424.956,-755.186,-328.406,2611.09,885.88818,17417.7636
0,879.71179,-934.535,-231.383,-938.098,-430.931,-763.496,-334.291,2636.129,885.88842,17417.7684
0,879.71411,-924.455,-224.288,-928.1,-423.762,-753.522,-327.229,2606.077,885.89074,17417.8148
0,879.71448,-930.814,-228.759,-934.401,-428.282,-759.81,-331.676,2625.025,885.89111,17417.8222
0,879.72723,-931.873,-229.509,-935.461,-429.036,-760.865,-332.428,2628.199,885.90386,17418.0772
0,879.73749,-925.912,-225.312,-929.543,-424.797,-754.962,-328.247,2610.417,885.91412,17418.2824
0,879.73914,-929.655,-227.944,-933.253,-427.458,-758.663,-330.865,2621.571,885.91577,17418.3154
0,879.76215,-933.912,-230.945,-937.484,-430.487,-762.883,-333.858,2634.279,885.93878,17418.7756
0,879.78204,-927.706,-226.575,-931.327,-426.072,-756.741,-329.507,2615.774,885.95867,17419.1734
0,879.80762,-931.896,-229.523,-935.48,-429.052,-760.884,-332.439,2628.26,885.98425,17419.685
0,879.80804,-933.278,-230.499,-936.857,-430.036,-762.257,-333.415,2632.392,885.98467,17419.6934
0,879.83185,-926.526,-225.745,-930.155,-425.233,-755.572,-328.679,2612.253,886.00848,17420.1696
0,879.85205,-932.927,-230.249,-936.502,-429.786,-761.904,-333.161,2631.333,886.02868,17420.5736
0,879.87445,-927.586,-226.49,-931.207,-425.987,-756.621,-329.422,2615.414,886.05108,17421.0216
0,879.89825,-935.105,-231.785,-938.666,-431.337,-764.062,-334.693,2637.833,886.07488,17421.4976
0,879.90332,-923.455,-223.586,-927.108,-423.052,-752.533,-326.53,2603.096,886.07995,17421.599
0,879.90448,-924.871,-224.576,-928.501,-424.057,-753.924,-327.508,2607.296,886.08111,17421.6222
0,879.92444,-929.012,-227.491,-932.613,-427,-758.026,-330.412,2619.651,886.10107,17422.0214
